hidden_1,hidden_2,learning_rate,beta,batch_size,epochs,epsilon,min_samples,clusters,outliers,outlier_percentage,silhouette,dbi,chi,cluster_error,silhouette_error,dbi_error,chi_error,matching_error
256,128,0.0001,0.1,128,50,0.55,100,4,0,0.0,0.5430846810340881,0.666755339126508,7468.834494039825,0.6666666666666666,0.3897924932201257,2.5092386269816207,0.9461270522770331,1.1279562097863616
256,128,0.0002,0.001,128,50,0.2,10,42,218,2.8504184100418413,0.6212934851646423,0.34620721093595297,7710.544044285132,2.5,0.30191743239927826,0.822143215452384,0.9443835933779372,1.1421110603073998
256,128,0.0002,0.001,128,50,0.2,20,23,746,9.75418410041841,0.6402116417884827,0.287298100997956,12457.473924527583,0.9166666666666666,0.28066107664215434,0.5120952684102947,0.9101438327450078,0.6548917111160308
256,128,0.0002,0.001,128,50,0.2,30,19,1026,13.415271966527198,0.6525855660438538,0.2898980531166481,14821.190803070456,0.5833333333333334,0.26675779096196206,0.525779226929727,0.8930942655158433,0.5672411541852164
256,128,0.0002,0.001,128,50,0.2,40,18,1262,16.5010460251046,0.5643266439437866,0.31386646469757884,16522.408390738583,0.5,0.3659251191642847,0.6519287615662044,0.8808233273609044,0.5996693020228484
256,128,0.0002,0.001,128,50,0.2,50,17,1531,20.018305439330543,0.6503537893295288,0.30284806755467075,16313.320754804088,0.4166666666666667,0.26926540524772047,0.5939371976561618,0.882331483324088,0.5405501882236592
256,128,0.0002,0.001,128,50,0.2,60,13,2004,26.202928870292887,0.6770707964897156,0.25549591913798236,17826.866410539562,0.08333333333333333,0.23924629607897127,0.34471536388411766,0.8714142289582523,0.38467730556366864
256,128,0.0002,0.001,128,50,0.2,70,13,2249,29.406380753138073,0.6638178825378418,0.30561200254847937,16223.75693118225,0.08333333333333333,0.25413721063163847,0.6084842239393651,0.8829775101160459,0.4572330695050957
256,128,0.0002,0.001,128,50,0.2,80,11,2536,33.15899581589959,0.7274770736694336,0.2232429778646922,16601.23706090122,0.08333333333333333,0.18261002958490608,0.17496304139311677,0.8802547335822992,0.33029028447341385
256,128,0.0002,0.001,128,50,0.2,90,9,2897,37.87918410041841,0.7289590835571289,0.23637876800879187,13673.993343397098,0.25,0.18094484993581023,0.24409877899364144,0.9013690383498406,0.39410316681982305
256,128,0.0002,0.001,128,50,0.2,100,7,3215,42.037133891213394,0.7258033156394958,0.25241620335338233,13219.274986809281,0.4166666666666667,0.18449065658483613,0.3285063334388543,0.9046489367426458,0.4585781483582507
256,128,0.0002,0.001,128,50,0.25,10,40,146,1.9089958158995817,0.6126812696456909,0.3711216481041132,8035.784590443758,2.3333333333333335,0.3115940790497855,0.9532718321269115,0.9420376226706502,1.13505921679517
256,128,0.0002,0.001,128,50,0.25,20,29,466,6.093096234309623,0.634062647819519,0.29072029986551035,10669.842427700889,1.4166666666666667,0.2875700586297539,0.5301068413974228,0.9230380772557578,0.7893454109874003
256,128,0.0002,0.001,128,50,0.25,30,21,782,10.22489539748954,0.6485910415649414,0.2966248880562337,13292.944526474817,0.75,0.271246020713549,0.5611836213485984,0.9041175559412177,0.6216367995008413
256,128,0.0002,0.001,128,50,0.25,40,17,1018,13.310669456066945,0.6434133648872375,0.31132597588533106,16080.681779360886,0.4166666666666667,0.27706363495816005,0.6385577678175319,0.8840095158701803,0.5540743963281347
256,128,0.0002,0.001,128,50,0.25,50,16,1138,14.879707112970712,0.6497697234153748,0.30592443939873387,16934.86689025517,0.3333333333333333,0.2699216590838486,0.6101286284143888,0.8778482507006727,0.5228079678830608
256,128,0.0002,0.001,128,50,0.25,60,16,1354,17.70397489539749,0.6585713028907776,0.28640596577543653,17592.856569361025,0.3333333333333333,0.26003224394294655,0.5073998198707186,0.8731021496037735,0.493466886687693
256,128,0.0002,0.001,128,50,0.25,70,15,1628,21.28661087866109,0.6789655685424805,0.25787581339223214,17408.76122822469,0.25,0.2371173387163141,0.3572411231170113,0.8744300353263711,0.4296971242899241
256,128,0.0002,0.001,128,50,0.25,80,13,1909,24.960774058577407,0.6708559393882751,0.25922674612870844,17777.63599809654,0.08333333333333333,0.24622928158620772,0.3643512954142549,0.8717693295349273,0.39142080996718076
256,128,0.0002,0.001,128,50,0.25,90,11,2184,28.556485355648537,0.7182821035385132,0.24540053337007348,18882.37603954976,0.08333333333333333,0.19294145669829982,0.29158175457933405,0.8638008034485382,0.3579143370148763
256,128,0.0002,0.001,128,50,0.25,100,11,2276,29.759414225941423,0.7213174104690552,0.2377008120443226,17471.59566177505,0.08333333333333333,0.18953099947297172,0.2510569054964348,0.8739768085000754,0.3494745117007038
256,128,0.0002,0.001,128,50,0.3,10,38,109,1.4252092050209206,0.618023157119751,0.40361079221712426,8229.721689392536,2.1666666666666665,0.30559195829241464,1.1242673274585486,0.9406387480267484,1.1342911751110947
256,128,0.0002,0.001,128,50,0.3,20,30,349,4.563284518828452,0.6287465691566467,0.35664136243728517,10309.280475045629,1.5,0.29354318072286884,0.8770598023015008,0.9256388224244704,0.89906045136221
256,128,0.0002,0.001,128,50,0.3,30,22,651,8.512029288702928,0.632976770401001,0.30860665443439167,12624.26092227771,0.8333333333333334,0.28879014561685284,0.624245549654693,0.9089407926699018,0.6638274553186952
256,128,0.0002,0.001,128,50,0.3,40,17,874,11.427824267782427,0.6360018849372864,0.3310663461340583,15882.022264677958,0.4166666666666667,0.28539114051990294,0.7424544533371488,0.8854424534533768,0.5824886784942738
256,128,0.0002,0.001,128,50,0.3,50,16,1011,13.219142259414227,0.6397117972373962,0.320383369840158,16728.192682026733,0.3333333333333333,0.28122269973326264,0.6862282623166212,0.8793389985308009,0.5450308234785045
256,128,0.0002,0.001,128,50,0.3,60,16,1066,13.938284518828453,0.6449375152587891,0.31213610535231484,16720.21376895324,0.3333333333333333,0.2753511064507988,0.6428216071174465,0.8793965506920166,0.5327256493983988
256,128,0.0002,0.001,128,50,0.3,70,16,1148,15.010460251046027,0.642831563949585,0.3017543145539856,16558.257453258917,0.3333333333333333,0.27771734387687086,0.5881806029157137,0.8805647468993053,0.5199490067563058
256,128,0.0002,0.001,128,50,0.3,80,15,1441,18.84152719665272,0.6404105424880981,0.2932954868722338,16803.745281035634,0.25,0.28043759271000207,0.5436604572222831,0.8787940351606809,0.4882230212732415
256,128,0.0002,0.001,128,50,0.3,90,13,1758,22.986401673640167,0.6688497066497803,0.2706974472935296,18093.367286299334,0.08333333333333333,0.2484834756744042,0.42472340680805065,0.8694919494165931,0.4065080413080953
256,128,0.0002,0.001,128,50,0.3,100,11,2021,26.425209205020924,0.7220691442489624,0.26083026505066015,20159.26036507777,0.08333333333333333,0.18868635477644674,0.37279086868768496,0.8545905950053948,0.37485028795071496
256,128,0.0002,0.001,128,50,0.35,10,34,59,0.7714435146443515,0.613395094871521,0.4266754986714735,8316.51799114554,1.8333333333333333,0.31079202823424606,1.2456605193235446,0.9400126834606347,1.0824496410879396
256,128,0.0002,0.001,128,50,0.35,20,28,280,3.6610878661087867,0.6324756741523743,0.3476084271558415,10878.27935509716,1.3333333333333333,0.28935317510969183,0.8295180376623237,0.9215346148745636,0.843434790244978
256,128,0.0002,0.001,128,50,0.35,30,23,558,7.29602510460251,0.6361671090126038,0.3103091851977506,12367.52717930248,0.9166666666666666,0.28520549549145646,0.6332062378828978,0.9107926215630262,0.6864677554010118
256,128,0.0002,0.001,128,50,0.35,40,17,821,10.734832635983263,0.636752724647522,0.33997158871404776,15628.35119402375,0.4166666666666667,0.28454750039604276,0.7893241511265671,0.8872721911907826,0.5944526273450148
256,128,0.0002,0.001,128,50,0.35,50,16,916,11.976987447698745,0.6302016377449036,0.3350588344417871,16598.09414436111,0.3333333333333333,0.2919082721967376,0.7634675496936162,0.880277403542197,0.567246639691471
256,128,0.0002,0.001,128,50,0.35,60,16,962,12.578451882845187,0.6432375311851501,0.3273602785124382,16761.719961201743,0.3333333333333333,0.27726120091556167,0.7229488342759905,0.8790971651684831,0.5531601334233421
256,128,0.0002,0.001,128,50,0.35,70,16,1018,13.310669456066945,0.6326053738594055,0.31826481875775137,16735.326667680532,0.3333333333333333,0.2892074451017916,0.6750779934618493,0.879287540858725,0.5442265781889248
256,128,0.0002,0.001,128,50,0.35,80,16,1078,14.095188284518828,0.6378458738327026,0.309369562633082,16516.3676668908,0.3333333333333333,0.2833192428846038,0.6282608559635896,0.8808668992997819,0.5314450828703272
256,128,0.0002,0.001,128,50,0.35,90,15,1299,16.984832635983263,0.6427737474441528,0.30292183695766806,16300.49234895532,0.25,0.2777823062425249,0.5943254576719371,0.8824240150354562,0.5011329447374796
256,128,0.0002,0.001,128,50,0.35,100,12,1696,22.17573221757322,0.7078000903129578,0.2754518767100112,18850.467358398248,0.0,0.20471899964836207,0.44974671952637474,0.8640309618103222,0.37962417024626477
256,128,0.0002,0.001,128,50,0.4,10,35,32,0.41841004184100417,0.6208239197731018,0.4596408192759768,8098.673256567564,1.9166666666666667,0.302445033962807,1.4191622067156673,0.9415840046630268,1.144964478002042
256,128,0.0002,0.001,128,50,0.4,20,28,223,2.915794979079498,0.6159108281135559,0.3967964617389764,9850.75142369317,1.3333333333333333,0.3079653616701619,1.0884024302051392,0.9289462074833688,0.9146618331730008
256,128,0.0002,0.001,128,50,0.4,30,26,402,5.256276150627615,0.626602053642273,0.349325965913055,11459.929739967469,1.1666666666666667,0.29595274871654725,0.8385577153318683,0.9173391516062092,0.8046290705803228
256,128,0.0002,0.001,128,50,0.4,40,18,726,9.492677824267783,0.6253429651260376,0.35380178886540076,14792.710447243828,0.5,0.2973674549145645,0.8621146782389514,0.8932996952548211,0.6381954571020843
256,128,0.0002,0.001,128,50,0.4,50,17,814,10.643305439330545,0.633779764175415,0.341388171775385,15619.031985576863,0.4166666666666667,0.287887905420882,0.7967798514493947,0.8873394109464057,0.5971684586208372
256,128,0.0002,0.001,128,50,0.4,60,16,899,11.754707112970712,0.6343109607696533,0.33733391434487026,16522.395030998847,0.3333333333333333,0.28729105531499627,0.7754416544466856,0.8808234237251444,0.5692223667050399
256,128,0.0002,0.001,128,50,0.4,70,16,934,12.21234309623431,0.6377680897712708,0.33037562402652565,16579.249719694973,0.3333333333333333,0.28340664070643734,0.7388190738238192,0.8804133289942495,0.5589930942144599
256,128,0.0002,0.001,128,50,0.4,80,16,967,12.643828451882847,0.6391863226890564,0.3254358275847513,16624.205716625904,0.3333333333333333,0.28181312057409397,0.7128201451829016,0.8800890599166007,0.5520139147517324
256,128,0.0002,0.001,128,50,0.4,90,16,1036,13.54602510460251,0.6409560441970825,0.31674347815072124,16549.14869116664,0.3333333333333333,0.2798246694414803,0.667070937635375,0.880630448698483,0.5402148472771678
256,128,0.0002,0.001,128,50,0.4,100,14,1336,17.468619246861923,0.6629549860954285,0.30499558410000455,17300.765445881258,0.16666666666666666,0.2551067571961478,0.6052399163158134,0.8752090124400199,0.4755555881546619
256,128,0.0002,0.001,128,50,0.45,10,32,28,0.36610878661087864,0.5936335921287537,0.5217421668303985,7733.842038880003,1.6666666666666667,0.3329959639002768,1.7460114043705186,0.9442155441801862,1.172472394779412
256,128,0.0002,0.001,128,50,0.45,20,29,158,2.065899581589958,0.6154203414916992,0.4417339602072192,9451.327423047846,1.4166666666666667,0.3085164702340458,1.324915580037996,0.9318272658765138,0.9954814957038056
256,128,0.0002,0.001,128,50,0.45,30,25,337,4.406380753138076,0.620872437953949,0.36028775288810017,11744.152653551573,1.0833333333333333,0.30239051915286635,0.8962513309900009,0.9152890424255324,0.7993160564754332
256,128,0.0002,0.001,128,50,0.45,40,18,669,8.747384937238493,0.6301295161247253,0.3722751193008946,14691.160856183269,0.5,0.29198930772502774,0.959342733162603,0.8940321757797088,0.6613410541668349
256,128,0.0002,0.001,128,50,0.45,50,18,736,9.623430962343097,0.6202386021614075,0.35250741625462556,14774.262016612949,0.5,0.30310269420066577,0.8553021908138188,0.8934327643889332,0.6379594123508544
256,128,0.0002,0.001,128,50,0.45,60,16,868,11.349372384937238,0.6371219754219055,0.3440184253438624,16438.205755672083,0.3333333333333333,0.28413261188549943,0.8106232912834863,0.8814306837242959,0.5773799800566537
256,128,0.0002,0.001,128,50,0.45,70,16,886,11.584728033472803,0.6348905563354492,0.33908087689767724,16484.953780111166,0.3333333333333333,0.2866398243421919,0.7846361941983012,0.8810934886935629,0.5714257101418473
256,128,0.0002,0.001,128,50,0.45,80,16,907,11.859309623430962,0.6294870376586914,0.33459314700178167,16502.381943095246,0.3333333333333333,0.2927111936419198,0.761016563167272,0.880967778783389,0.5670072172314785
256,128,0.0002,0.001,128,50,0.45,90,16,940,12.290794979079497,0.6392550468444824,0.3287816387615793,16478.867651194934,0.3333333333333333,0.28173590242192986,0.7304296776925225,0.8811373881406855,0.5566590753971178
256,128,0.0002,0.001,128,50,0.45,100,15,1075,14.055962343096235,0.6651123762130737,0.3209606563458977,17327.59753304035,0.25,0.2526827233560969,0.6892666123468301,0.8750154717169027,0.5167412018549574
256,128,0.0002,0.001,128,50,0.5,10,32,24,0.3138075313807531,0.5924665331840515,0.5236447602884318,7738.506271527756,1.6666666666666667,0.3343072660853354,1.756025054149641,0.9441819009173985,1.1752952219547603
256,128,0.0002,0.001,128,50,0.5,20,28,146,1.9089958158995817,0.6103652119636536,0.4402826088975548,9799.163102764214,1.3333333333333333,0.31419639105207464,1.3172768889344988,0.9293183157311468,0.9735312322627634
256,128,0.0002,0.001,128,50,0.5,30,24,309,4.040271966527197,0.6152786612510681,0.4138551903609575,11134.335798229622,1.0,0.3086756615156538,1.1781852124260923,0.9196876713673788,0.8516371363272812
256,128,0.0002,0.001,128,50,0.5,40,19,592,7.740585774058577,0.6234477162361145,0.3806243478045927,13937.452550803737,0.5833333333333334,0.29949694804930954,1.0032860410768036,0.8994686984615918,0.6963962552302596
256,128,0.0002,0.001,128,50,0.5,50,18,659,8.61663179916318,0.6228906512260437,0.3749407632062059,14642.496278660301,0.5,0.30012286379096215,0.9733724379273995,0.8943831949705809,0.6669696241722356
256,128,0.0002,0.001,128,50,0.5,60,17,782,10.22489539748954,0.6236134767532349,0.35701707484662853,15484.557430089259,0.4166666666666667,0.2993107002772642,0.879037236034887,0.8883093803176153,0.6208309958241083
256,128,0.0002,0.001,128,50,0.5,70,16,852,11.140167364016737,0.6271143555641174,0.34786897244387943,16377.24827403017,0.3333333333333333,0.2953771285796433,0.8308893286519969,0.8818703720350276,0.5853675406500003
256,128,0.0002,0.001,128,50,0.5,80,16,870,11.3755230125523,0.6292727589607239,0.342548901553129,16442.63720780795,0.3333333333333333,0.29295195622390574,0.8028889555427842,0.8813987195149615,0.5776432411537462
256,128,0.0002,0.001,128,50,0.5,90,16,897,11.728556485355648,0.6389680504798889,0.33673311014141893,16507.58410557709,0.3333333333333333,0.28205837024731584,0.7722795270600996,0.8809302554150972,0.5671503715139615
256,128,0.0002,0.001,128,50,0.5,100,15,1005,13.140690376569037,0.6621951460838318,0.3316181194925154,17400.18415618128,0.25,0.25596051001816655,0.7453585236448179,0.8744919020278196,0.531452733922701
256,128,0.0002,0.001,128,50,0.55,10,30,19,0.24843096234309622,0.5813249945640564,0.6101169754831427,7488.4069693470365,1.5,0.346825848804431,2.2111419762270668,0.9459858753718713,1.2509884251008423
256,128,0.0002,0.001,128,50,0.55,20,27,134,1.752092050209205,0.5901898145675659,0.5095354452963714,8860.880560038187,1.25,0.3368653768903754,1.6817655015598494,0.9360861784296695,1.0511792642199735
256,128,0.0002,0.001,128,50,0.55,30,24,264,3.4518828451882846,0.6228237748146057,0.44086646473663854,11139.301205622342,1.0,0.30019800582628575,1.3203498144033607,0.9196518557212958,0.8850499189877354
256,128,0.0002,0.001,128,50,0.55,40,19,499,6.524581589958159,0.6088178753852844,0.42477035828081694,13183.923076522637,0.5833333333333334,0.3159349714772085,1.2356334646358786,0.9049039312289072,0.759951425168832
256,128,0.0002,0.001,128,50,0.55,50,17,622,8.132845188284518,0.617142379283905,0.4215941521744424,14392.291556230015,0.4166666666666667,0.3065815963102191,1.218916590391802,0.896187929824765,0.7095881957983632
256,128,0.0002,0.001,128,50,0.55,60,18,654,8.551255230125523,0.6246633529663086,0.37397995942306494,14615.327362427066,0.5,0.2981310640827993,0.9683155759108681,0.8945791652528372,0.6652564513116261
256,128,0.0002,0.001,128,50,0.55,70,16,834,10.904811715481172,0.6302240490913391,0.3543523618572134,16289.14167125616,0.3333333333333333,0.29188309090860776,0.8650124308274391,0.8825058878453029,0.5931836857286708
256,128,0.0002,0.001,128,50,0.55,80,16,845,11.048640167364017,0.6296741962432861,0.3500473632301393,16358.310721175456,0.3333333333333333,0.2925009030974313,0.8423545433165226,0.8820069692237532,0.5875489372427601
256,128,0.0002,0.001,128,50,0.55,90,16,860,11.244769874476987,0.6336792707443237,0.3454668288495547,16410.042122101113,0.3333333333333333,0.28800081938840033,0.8182464676292353,0.8816338289352748,0.5803036123215609
256,128,0.0002,0.001,128,50,0.55,100,15,974,12.735355648535565,0.6584866046905518,0.33824289714193845,17315.74211590182,0.25,0.2601274104600542,0.780225774431255,0.8751009852288499,0.5413635425300397
256,128,0.0002,0.001,128,50,0.6,10,29,18,0.23535564853556487,0.5961335301399231,0.6224469164069627,7187.623293158431,1.4166666666666667,0.33018704478660327,2.276036402141909,0.9481554378753866,1.2427613878676413
256,128,0.0002,0.001,128,50,0.6,20,27,101,1.3206066945606694,0.6007642149925232,0.5211301455808351,8241.88624652901,1.25,0.3249840280982886,1.7427902398991324,0.9405510046778752,1.064581318168824
256,128,0.0002,0.001,128,50,0.6,30,23,214,2.7981171548117154,0.6082872748374939,0.5324698927601171,9362.627991230751,0.9166666666666666,0.3165311518679844,1.80247311979009,0.9324670577820852,0.9920344990267066
256,128,0.0002,0.001,128,50,0.6,40,18,449,5.87081589958159,0.6009495854377747,0.5290708888056401,11145.088930443842,0.5,0.3247757466991296,1.7845836252928426,0.9196101086726776,0.8822423701661625
256,128,0.0002,0.001,128,50,0.6,50,16,594,7.766736401673641,0.6348068118095398,0.44360459237916783,13622.462694880822,0.3333333333333333,0.2867339193151238,1.334761012521936,0.9017407306046179,0.7141422489437528
256,128,0.0002,0.001,128,50,0.6,60,16,613,8.015167364016737,0.6372755169868469,0.4315270296199333,13737.127270839157,0.3333333333333333,0.2839600932732057,1.271194892736491,0.9009136512642992,0.6973504926518324
256,128,0.0002,0.001,128,50,0.6,70,16,702,9.178870292887028,0.626537024974823,0.3918642540173465,14523.256983997006,0.3333333333333333,0.29602581463503036,1.0624434421965605,0.8952432719066873,0.6467614655179028
